date,value,unit,region,breakdown
2025-03-31,1884.91,rub_per_sqm_month,Северо-Западный федеральный округ,здания
2025-03-31,2082.68,rub_per_sqm_month,Северо-Западный федеральный округ,машино-места
2025-03-31,1610.93,rub_per_sqm_month,Северо-Западный федеральный округ,помещения
2025-03-31,772.25,rub_per_sqm_month,Северо-Западный федеральный округ,сооружения
2025-03-31,379.09,rub_per_sqm_month,Северо-Кавказский федеральный округ,здания
2025-03-31,725.02,rub_per_sqm_month,Северо-Кавказский федеральный округ,помещения
2025-03-31,42.21,rub_per_sqm_month,Северо-Кавказский федеральный округ,сооружения
2025-03-31,775.9,rub_per_sqm_month,Сибирский федеральный округ (с 03.11.2018),здания
2025-03-31,287.7,rub_per_sqm_month,Сибирский федеральный округ (с 03.11.2018),машино-места
2025-03-31,716.81,rub_per_sqm_month,Сибирский федеральный округ (с 03.11.2018),помещения
2025-03-31,67.59,rub_per_sqm_month,Сибирский федеральный округ (с 03.11.2018),сооружения
2025-03-31,413.8,rub_per_sqm_month,Смоленская область,здания
2025-03-31,284.71,rub_per_sqm_month,Смоленская область,помещения
2025-03-31,243.68,rub_per_sqm_month,Смоленская область,сооружения
2025-03-31,373.31,rub_per_sqm_month,Ставропольский край,здания
2025-03-31,469.07,rub_per_sqm_month,Ставропольский край,помещения
2025-03-31,468.86,rub_per_sqm_month,Тамбовская область,здания
2025-03-31,81.74,rub_per_sqm_month,Тамбовская область,машино-места
2025-03-31,205.71,rub_per_sqm_month,Тамбовская область,помещения
2025-03-31,128.22,rub_per_sqm_month,Тамбовская область,сооружения
2025-03-31,691.02,rub_per_sqm_month,Тверская область,здания
2025-03-31,415.12,rub_per_sqm_month,Тверская область,помещения
2025-03-31,242.51,rub_per_sqm_month,Тверская область,сооружения
2025-03-31,258.86,rub_per_sqm_month,Томская область,здания
2025-03-31,642.19,rub_per_sqm_month,Томская область,помещения
2025-03-31,42.78,rub_per_sqm_month,Томская область,сооружения
2025-03-31,516.47,rub_per_sqm_month,Тульская область,здания
2025-03-31,550.4,rub_per_sqm_month,Тульская область,помещения
2025-03-31,88.54,rub_per_sqm_month,Тульская область,сооружения
2025-03-31,959.39,rub_per_sqm_month,Тюменская область,здания
2025-03-31,1110.79,rub_per_sqm_month,Тюменская область,машино-места
2025-03-31,1383.49,rub_per_sqm_month,Тюменская область,помещения
2025-03-31,301.09,rub_per_sqm_month,Тюменская область,сооружения
2025-03-31,1305.96,rub_per_sqm_month,Тюменская область (кроме Ханты-Мансийского автономного округа-Югры и Ямало-Ненецкого автономного округа),здания
2025-03-31,1110.04,rub_per_sqm_month,Тюменская область (кроме Ханты-Мансийского автономного округа-Югры и Ямало-Ненецкого автономного округа),машино-места
2025-03-31,733.51,rub_per_sqm_month,Тюменская область (кроме Ханты-Мансийского автономного округа-Югры и Ямало-Ненецкого автономного округа),помещения
2025-03-31,1044.26,rub_per_sqm_month,Тюменская область (кроме Ханты-Мансийского автономного округа-Югры и Ямало-Ненецкого автономного округа),сооружения
2025-03-31,276.4,rub_per_sqm_month,Удмуртская Республика,здания
2025-03-31,325.37,rub_per_sqm_month,Удмуртская Республика,помещения
2025-03-31,264.43,rub_per_sqm_month,Удмуртская Республика,сооружения
2025-03-31,386.2,rub_per_sqm_month,Ульяновская область,здания
2025-03-31,250.01,rub_per_sqm_month,Ульяновская область,помещения
2025-03-31,24.7,rub_per_sqm_month,Ульяновская область,сооружения
2025-03-31,704.7,rub_per_sqm_month,Уральский федеральный округ,здания
2025-03-31,631.66,rub_per_sqm_month,Уральский федеральный округ,машино-места
2025-03-31,844.2,rub_per_sqm_month,Уральский федеральный округ,помещения
2025-03-31,439.13,rub_per_sqm_month,Уральский федеральный округ,сооружения
2025-03-31,1444.98,rub_per_sqm_month,Хабаровский край,здания
2025-03-31,1471.62,rub_per_sqm_month,Хабаровский край,помещения
2025-03-31,313.02,rub_per_sqm_month,Хабаровский край,сооружения
2025-03-31,857.37,rub_per_sqm_month,Ханты-Мансийский автономный округ - Югра (Тюменская область),здания
2025-03-31,425.86,rub_per_sqm_month,Ханты-Мансийский автономный округ - Югра (Тюменская область),машино-места
2025-03-31,1456.95,rub_per_sqm_month,Ханты-Мансийский автономный округ - Югра (Тюменская область),помещения
2025-03-31,430.5,rub_per_sqm_month,Ханты-Мансийский автономный округ - Югра (Тюменская область),сооружения
2025-03-31,6633.09,rub_per_sqm_month,Центральный федеральный округ,здания
2025-03-31,1327.44,rub_per_sqm_month,Центральный федеральный округ,машино-места
2025-03-31,2582.3,rub_per_sqm_month,Центральный федеральный округ,помещения
2025-03-31,114.49,rub_per_sqm_month,Центральный федеральный округ,сооружения
2025-03-31,472.99,rub_per_sqm_month,Челябинская область,здания
2025-03-31,534.3,rub_per_sqm_month,Челябинская область,помещения
2025-03-31,382.83,rub_per_sqm_month,Чувашская Республика - Чувашия,здания
2025-03-31,573.01,rub_per_sqm_month,Чувашская Республика - Чувашия,помещения
2025-03-31,119.52,rub_per_sqm_month,Чувашская Республика - Чувашия,сооружения
2025-03-31,946.8,rub_per_sqm_month,Чукотский автономный округ,здания
2025-03-31,1525.27,rub_per_sqm_month,Чукотский автономный округ,помещения
2025-03-31,516.39,rub_per_sqm_month,Южный федеральный округ (с 29.07.2016),здания
2025-03-31,215.36,rub_per_sqm_month,Южный федеральный округ (с 29.07.2016),машино-места
2025-03-31,1436.39,rub_per_sqm_month,Южный федеральный округ (с 29.07.2016),помещения
2025-03-31,603.63,rub_per_sqm_month,Южный федеральный округ (с 29.07.2016),сооружения
2025-03-31,667.03,rub_per_sqm_month,Ямало-Ненецкий автономный округ (Тюменская область),здания
2025-03-31,1472.14,rub_per_sqm_month,Ямало-Ненецкий автономный округ (Тюменская область),машино-места
2025-03-31,2253.24,rub_per_sqm_month,Ямало-Ненецкий автономный округ (Тюменская область),помещения
2025-03-31,176.42,rub_per_sqm_month,Ямало-Ненецкий автономный округ (Тюменская область),сооружения
2025-03-31,305.99,rub_per_sqm_month,Ярославская область,здания
2025-03-31,266.72,rub_per_sqm_month,Ярославская область,помещения
2025-03-31,7.69,rub_per_sqm_month,Ярославская область,сооружения
2025-06-30,269.87,rub_per_sqm_month,Алтайский край,здания
2025-06-30,194.36,rub_per_sqm_month,Алтайский край,машино-места
2025-06-30,513.88,rub_per_sqm_month,Алтайский край,помещения
2025-06-30,237.45,rub_per_sqm_month,Алтайский край,сооружения
2025-06-30,1062.39,rub_per_sqm_month,Амурская область,здания
2025-06-30,818.66,rub_per_sqm_month,Амурская область,помещения
2025-06-30,77.74,rub_per_sqm_month,Амурская область,сооружения
2025-06-30,346.55,rub_per_sqm_month,Архангельская область,здания
2025-06-30,531.71,rub_per_sqm_month,Архангельская область,помещения
2025-06-30,269.93,rub_per_sqm_month,Архангельская область,сооружения
2025-06-30,347.38,rub_per_sqm_month,Архангельская область (кроме Ненецкого автономного округа),здания
2025-06-30,117.85,rub_per_sqm_month,Архангельская область (кроме Ненецкого автономного округа),машино-места
2025-06-30,517.44,rub_per_sqm_month,Архангельская область (кроме Ненецкого автономного округа),помещения
2025-06-30,269.93,rub_per_sqm_month,Архангельская область (кроме Ненецкого автономного округа),сооружения
2025-06-30,190.18,rub_per_sqm_month,Астраханская область,здания
2025-06-30,528.64,rub_per_sqm_month,Астраханская область,помещения
2025-06-30,16.92,rub_per_sqm_month,Астраханская область,сооружения
2025-06-30,441.67,rub_per_sqm_month,Белгородская область,здания
2025-06-30,100.22,rub_per_sqm_month,Белгородская область,машино-места
2025-06-30,374.15,rub_per_sqm_month,Белгородская область,помещения
2025-06-30,115.34,rub_per_sqm_month,Белгородская область,сооружения
2025-06-30,464.16,rub_per_sqm_month,Брянская область,здания
2025-06-30,710.33,rub_per_sqm_month,Брянская область,помещения
2025-06-30,283.45,rub_per_sqm_month,Брянская область,сооружения
2025-06-30,359.49,rub_per_sqm_month,Владимирская область,здания
2025-06-30,45.47,rub_per_sqm_month,Владимирская область,машино-места
2025-06-30,326.02,rub_per_sqm_month,Владимирская область,помещения
2025-06-30,111.93,rub_per_sqm_month,Владимирская область,сооружения
2025-06-30,897.36,rub_per_sqm_month,Волгоградская область,здания
2025-06-30,574.42,rub_per_sqm_month,Волгоградская область,помещения
2025-06-30,2352.02,rub_per_sqm_month,Волгоградская область,сооружения
2025-06-30,314.49,rub_per_sqm_month,Вологодская область,здания
2025-06-30,535.11,rub_per_sqm_month,Вологодская область,помещения
2025-06-30,32.58,rub_per_sqm_month,Вологодская область,сооружения
2025-06-30,1725.92,rub_per_sqm_month,Воронежская область,здания
2025-06-30,1261.78,rub_per_sqm_month,Воронежская область,помещения
2025-06-30,76.7,rub_per_sqm_month,Воронежская область,сооружения
2025-06-30,9303.93,rub_per_sqm_month,Город Москва столица Российской Федерации город федерального значения,здания
