date,value,unit,region,breakdown
2017-08-11,7.538,percent_annual,RU,top10_max_deposit_rate|decade_II
2017-08-21,7.338,percent_annual,RU,top10_max_deposit_rate|decade_III
2017-09-01,7.348,percent_annual,RU,top10_max_deposit_rate|decade_I
2017-09-11,7.294,percent_annual,RU,top10_max_deposit_rate|decade_II
2017-09-21,7.237,percent_annual,RU,top10_max_deposit_rate|decade_III
2017-10-01,7.237,percent_annual,RU,top10_max_deposit_rate|decade_I
2017-10-11,7.245,percent_annual,RU,top10_max_deposit_rate|decade_II
2017-10-21,7.245,percent_annual,RU,top10_max_deposit_rate|decade_III
2017-11-01,7.395,percent_annual,RU,top10_max_deposit_rate|decade_I
2017-11-11,7.385,percent_annual,RU,top10_max_deposit_rate|decade_II
2017-11-21,7.385,percent_annual,RU,top10_max_deposit_rate|decade_III
2017-12-01,7.38,percent_annual,RU,top10_max_deposit_rate|decade_I
2017-12-11,7.38,percent_annual,RU,top10_max_deposit_rate|decade_II
2017-12-21,7.33,percent_annual,RU,top10_max_deposit_rate|decade_III
2018-01-01,7.245,percent_annual,RU,top10_max_deposit_rate|decade_I
2018-01-11,7.115,percent_annual,RU,top10_max_deposit_rate|decade_II
2018-01-21,7.075,percent_annual,RU,top10_max_deposit_rate|decade_III
2018-02-01,6.964,percent_annual,RU,top10_max_deposit_rate|decade_I
2018-02-11,6.909,percent_annual,RU,top10_max_deposit_rate|decade_II
2018-02-21,6.909,percent_annual,RU,top10_max_deposit_rate|decade_III
2018-03-01,6.659,percent_annual,RU,top10_max_deposit_rate|decade_I
2018-03-11,6.659,percent_annual,RU,top10_max_deposit_rate|decade_II
2018-03-21,6.534,percent_annual,RU,top10_max_deposit_rate|decade_III
2018-04-01,6.4,percent_annual,RU,top10_max_deposit_rate|decade_I
2018-04-11,6.39,percent_annual,RU,top10_max_deposit_rate|decade_II
2018-04-21,6.39,percent_annual,RU,top10_max_deposit_rate|decade_III
2018-05-01,6.37,percent_annual,RU,top10_max_deposit_rate|decade_I
2018-05-11,6.321,percent_annual,RU,top10_max_deposit_rate|decade_II
2018-05-21,6.272,percent_annual,RU,top10_max_deposit_rate|decade_III
2018-06-01,6.052,percent_annual,RU,top10_max_deposit_rate|decade_I
2018-06-11,6.449,percent_annual,RU,top10_max_deposit_rate|decade_II
2018-06-21,6.414,percent_annual,RU,top10_max_deposit_rate|decade_III
2018-07-01,6.394,percent_annual,RU,top10_max_deposit_rate|decade_I
2018-07-11,6.334,percent_annual,RU,top10_max_deposit_rate|decade_II
2018-07-21,6.309,percent_annual,RU,top10_max_deposit_rate|decade_III
2018-08-01,6.319,percent_annual,RU,top10_max_deposit_rate|decade_I
2018-08-11,6.319,percent_annual,RU,top10_max_deposit_rate|decade_II
2018-08-21,6.559,percent_annual,RU,top10_max_deposit_rate|decade_III
2018-09-01,6.613,percent_annual,RU,top10_max_deposit_rate|decade_I
2018-09-11,6.652,percent_annual,RU,top10_max_deposit_rate|decade_II
2018-09-21,6.707,percent_annual,RU,top10_max_deposit_rate|decade_III
2018-10-01,6.798,percent_annual,RU,top10_max_deposit_rate|decade_I
2018-10-11,7.01,percent_annual,RU,top10_max_deposit_rate|decade_II
2018-10-21,7.025,percent_annual,RU,top10_max_deposit_rate|decade_III
2018-11-01,7.179,percent_annual,RU,top10_max_deposit_rate|decade_I
2018-11-11,7.319,percent_annual,RU,top10_max_deposit_rate|decade_II
2018-11-21,7.362,percent_annual,RU,top10_max_deposit_rate|decade_III
2018-12-01,7.382,percent_annual,RU,top10_max_deposit_rate|decade_I
2018-12-11,7.395,percent_annual,RU,top10_max_deposit_rate|decade_II
2018-12-21,7.433,percent_annual,RU,top10_max_deposit_rate|decade_III
2019-01-01,7.529,percent_annual,RU,top10_max_deposit_rate|decade_I
2019-01-11,7.548,percent_annual,RU,top10_max_deposit_rate|decade_II
2019-01-21,7.548,percent_annual,RU,top10_max_deposit_rate|decade_III
2019-02-01,7.495,percent_annual,RU,top10_max_deposit_rate|decade_I
2019-02-11,7.544,percent_annual,RU,top10_max_deposit_rate|decade_II
2019-02-21,7.675,percent_annual,RU,top10_max_deposit_rate|decade_III
2019-03-01,7.675,percent_annual,RU,top10_max_deposit_rate|decade_I
2019-03-11,7.72,percent_annual,RU,top10_max_deposit_rate|decade_II
2019-03-21,7.53,percent_annual,RU,top10_max_deposit_rate|decade_III
2019-04-01,7.535,percent_annual,RU,top10_max_deposit_rate|decade_I
2019-04-11,7.535,percent_annual,RU,top10_max_deposit_rate|decade_II
2019-04-21,7.493,percent_annual,RU,top10_max_deposit_rate|decade_III
2019-05-01,7.522,percent_annual,RU,top10_max_deposit_rate|decade_I
2019-05-11,7.447,percent_annual,RU,top10_max_deposit_rate|decade_II
2019-05-21,7.374,percent_annual,RU,top10_max_deposit_rate|decade_III
2019-06-01,7.306,percent_annual,RU,top10_max_deposit_rate|decade_I
2019-06-11,7.364,percent_annual,RU,top10_max_deposit_rate|decade_II
2019-06-21,7.271,percent_annual,RU,top10_max_deposit_rate|decade_III
2019-07-01,7.135,percent_annual,RU,top10_max_deposit_rate|decade_I
2019-07-11,7.12,percent_annual,RU,top10_max_deposit_rate|decade_II
2019-07-21,7.046,percent_annual,RU,top10_max_deposit_rate|decade_III
2019-08-01,6.823,percent_annual,RU,top10_max_deposit_rate|decade_I
2019-08-11,6.803,percent_annual,RU,top10_max_deposit_rate|decade_II
2019-08-21,6.803,percent_annual,RU,top10_max_deposit_rate|decade_III
2019-09-01,6.714,percent_annual,RU,top10_max_deposit_rate|decade_I
2019-09-11,6.754,percent_annual,RU,top10_max_deposit_rate|decade_II
2019-09-21,6.621,percent_annual,RU,top10_max_deposit_rate|decade_III
2019-10-01,6.478,percent_annual,RU,top10_max_deposit_rate|decade_I
2019-10-11,6.478,percent_annual,RU,top10_max_deposit_rate|decade_II
2019-10-21,6.364,percent_annual,RU,top10_max_deposit_rate|decade_III
2019-11-01,6.169,percent_annual,RU,top10_max_deposit_rate|decade_I
2019-11-11,6.03,percent_annual,RU,top10_max_deposit_rate|decade_II
2019-11-21,6.126,percent_annual,RU,top10_max_deposit_rate|decade_III
2019-12-01,6.126,percent_annual,RU,top10_max_deposit_rate|decade_I
2019-12-11,6.056,percent_annual,RU,top10_max_deposit_rate|decade_II
2019-12-21,6.011,percent_annual,RU,top10_max_deposit_rate|decade_III
2020-01-01,5.927,percent_annual,RU,top10_max_deposit_rate|decade_I
2020-01-11,5.887,percent_annual,RU,top10_max_deposit_rate|decade_II
2020-01-21,5.757,percent_annual,RU,top10_max_deposit_rate|decade_III
2020-02-01,5.489,percent_annual,RU,top10_max_deposit_rate|decade_I
2020-02-11,5.447,percent_annual,RU,top10_max_deposit_rate|decade_II
2020-02-21,5.218,percent_annual,RU,top10_max_deposit_rate|decade_III
2020-03-01,5.15,percent_annual,RU,top10_max_deposit_rate|decade_I
2020-03-11,5.15,percent_annual,RU,top10_max_deposit_rate|decade_II
2020-03-21,5.38,percent_annual,RU,top10_max_deposit_rate|decade_III
2020-04-01,5.427,percent_annual,RU,top10_max_deposit_rate|decade_I
2020-04-11,5.432,percent_annual,RU,top10_max_deposit_rate|decade_II
2020-04-21,5.363,percent_annual,RU,top10_max_deposit_rate|decade_III
2020-05-01,5.508,percent_annual,RU,top10_max_deposit_rate|decade_I
2020-05-11,5.399,percent_annual,RU,top10_max_deposit_rate|decade_II
2020-05-21,5.039,percent_annual,RU,top10_max_deposit_rate|decade_III
2020-06-01,5.014,percent_annual,RU,top10_max_deposit_rate|decade_I
