date,value,unit,region,breakdown
2009-12-31,0.992433,probability,RU,un_wpp2024|female|age=055|px
2009-12-31,23.3782,years,RU,un_wpp2024|female|age=056|ex
2009-12-31,0.991907,probability,RU,un_wpp2024|female|age=056|px
2009-12-31,22.5649,years,RU,un_wpp2024|female|age=057|ex
2009-12-31,0.991314,probability,RU,un_wpp2024|female|age=057|px
2009-12-31,21.7582,years,RU,un_wpp2024|female|age=058|ex
2009-12-31,0.99065,probability,RU,un_wpp2024|female|age=058|px
2009-12-31,20.9588,years,RU,un_wpp2024|female|age=059|ex
2009-12-31,0.989916,probability,RU,un_wpp2024|female|age=059|px
2009-12-31,20.1673,years,RU,un_wpp2024|female|age=060|ex
2009-12-31,0.989104,probability,RU,un_wpp2024|female|age=060|px
2009-12-31,19.3839,years,RU,un_wpp2024|female|age=061|ex
2009-12-31,0.9882,probability,RU,un_wpp2024|female|age=061|px
2009-12-31,18.6094,years,RU,un_wpp2024|female|age=062|ex
2009-12-31,0.98719,probability,RU,un_wpp2024|female|age=062|px
2009-12-31,17.8444,years,RU,un_wpp2024|female|age=063|ex
2009-12-31,0.98607,probability,RU,un_wpp2024|female|age=063|px
2009-12-31,17.0894,years,RU,un_wpp2024|female|age=064|ex
2009-12-31,0.984835,probability,RU,un_wpp2024|female|age=064|px
2009-12-31,16.3449,years,RU,un_wpp2024|female|age=065|ex
2009-12-31,0.983475,probability,RU,un_wpp2024|female|age=065|px
2009-12-31,15.6111,years,RU,un_wpp2024|female|age=066|ex
2009-12-31,0.98196,probability,RU,un_wpp2024|female|age=066|px
2009-12-31,14.8887,years,RU,un_wpp2024|female|age=067|ex
2009-12-31,0.980268,probability,RU,un_wpp2024|female|age=067|px
2009-12-31,14.1784,years,RU,un_wpp2024|female|age=068|ex
2009-12-31,0.978383,probability,RU,un_wpp2024|female|age=068|px
2009-12-31,13.4806,years,RU,un_wpp2024|female|age=069|ex
2009-12-31,0.976297,probability,RU,un_wpp2024|female|age=069|px
2009-12-31,12.7957,years,RU,un_wpp2024|female|age=070|ex
2009-12-31,0.973996,probability,RU,un_wpp2024|female|age=070|px
2009-12-31,12.124,years,RU,un_wpp2024|female|age=071|ex
2009-12-31,0.970914,probability,RU,un_wpp2024|female|age=071|px
2009-12-31,11.4722,years,RU,un_wpp2024|female|age=072|ex
2009-12-31,0.967486,probability,RU,un_wpp2024|female|age=072|px
2009-12-31,10.8409,years,RU,un_wpp2024|female|age=073|ex
2009-12-31,0.963698,probability,RU,un_wpp2024|female|age=073|px
2009-12-31,10.2305,years,RU,un_wpp2024|female|age=074|ex
2009-12-31,0.959528,probability,RU,un_wpp2024|female|age=074|px
2009-12-31,9.6409,years,RU,un_wpp2024|female|age=075|ex
2009-12-31,0.954937,probability,RU,un_wpp2024|female|age=075|px
2009-12-31,9.0722,years,RU,un_wpp2024|female|age=076|ex
2009-12-31,0.949784,probability,RU,un_wpp2024|female|age=076|px
2009-12-31,8.5255,years,RU,un_wpp2024|female|age=077|ex
2009-12-31,0.943973,probability,RU,un_wpp2024|female|age=077|px
2009-12-31,8.0018,years,RU,un_wpp2024|female|age=078|ex
2009-12-31,0.937403,probability,RU,un_wpp2024|female|age=078|px
2009-12-31,7.5027,years,RU,un_wpp2024|female|age=079|ex
2009-12-31,0.930033,probability,RU,un_wpp2024|female|age=079|px
2009-12-31,7.0296,years,RU,un_wpp2024|female|age=080|ex
2009-12-31,0.921098,probability,RU,un_wpp2024|female|age=080|px
2009-12-31,6.5889,years,RU,un_wpp2024|female|age=081|ex
2009-12-31,0.912679,probability,RU,un_wpp2024|female|age=081|px
2009-12-31,6.1714,years,RU,un_wpp2024|female|age=082|ex
2009-12-31,0.903531,probability,RU,un_wpp2024|female|age=082|px
2009-12-31,5.777,years,RU,un_wpp2024|female|age=083|ex
2009-12-31,0.893626,probability,RU,un_wpp2024|female|age=083|px
2009-12-31,5.4051,years,RU,un_wpp2024|female|age=084|ex
2009-12-31,0.882941,probability,RU,un_wpp2024|female|age=084|px
2009-12-31,5.0555,years,RU,un_wpp2024|female|age=085|ex
2009-12-31,0.871462,probability,RU,un_wpp2024|female|age=085|px
2009-12-31,4.7274,years,RU,un_wpp2024|female|age=086|ex
2009-12-31,0.859184,probability,RU,un_wpp2024|female|age=086|px
2009-12-31,4.4202,years,RU,un_wpp2024|female|age=087|ex
2009-12-31,0.846114,probability,RU,un_wpp2024|female|age=087|px
2009-12-31,4.1332,years,RU,un_wpp2024|female|age=088|ex
2009-12-31,0.832266,probability,RU,un_wpp2024|female|age=088|px
2009-12-31,3.8654,years,RU,un_wpp2024|female|age=089|ex
2009-12-31,0.81767,probability,RU,un_wpp2024|female|age=089|px
2009-12-31,3.6159,years,RU,un_wpp2024|female|age=090|ex
2009-12-31,0.802368,probability,RU,un_wpp2024|female|age=090|px
2009-12-31,3.3833,years,RU,un_wpp2024|female|age=091|ex
2009-12-31,0.785944,probability,RU,un_wpp2024|female|age=091|px
2009-12-31,3.1686,years,RU,un_wpp2024|female|age=092|ex
2009-12-31,0.768872,probability,RU,un_wpp2024|female|age=092|px
2009-12-31,2.9708,years,RU,un_wpp2024|female|age=093|ex
2009-12-31,0.751232,probability,RU,un_wpp2024|female|age=093|px
2009-12-31,2.7891,years,RU,un_wpp2024|female|age=094|ex
2009-12-31,0.733113,probability,RU,un_wpp2024|female|age=094|px
2009-12-31,2.6224,years,RU,un_wpp2024|female|age=095|ex
2009-12-31,0.714875,probability,RU,un_wpp2024|female|age=095|px
2009-12-31,2.4689,years,RU,un_wpp2024|female|age=096|ex
2009-12-31,0.696126,probability,RU,un_wpp2024|female|age=096|px
2009-12-31,2.3284,years,RU,un_wpp2024|female|age=097|ex
2009-12-31,0.677186,probability,RU,un_wpp2024|female|age=097|px
2009-12-31,2.1999,years,RU,un_wpp2024|female|age=098|ex
2009-12-31,0.658176,probability,RU,un_wpp2024|female|age=098|px
2009-12-31,2.0828,years,RU,un_wpp2024|female|age=099|ex
2009-12-31,0.639218,probability,RU,un_wpp2024|female|age=099|px
2009-12-31,1.9761,years,RU,un_wpp2024|female|age=100|ex
2009-12-31,0,probability,RU,un_wpp2024|female|age=100|px
2010-12-31,74.269,years,RU,un_wpp2024|female|age=000|ex
2010-12-31,0.992431,probability,RU,un_wpp2024|female|age=000|px
2010-12-31,73.8344,years,RU,un_wpp2024|female|age=001|ex
2010-12-31,0.998767,probability,RU,un_wpp2024|female|age=001|px
2010-12-31,72.925,years,RU,un_wpp2024|female|age=002|ex
2010-12-31,0.999122,probability,RU,un_wpp2024|female|age=002|px
2010-12-31,71.9886,years,RU,un_wpp2024|female|age=003|ex
2010-12-31,0.999301,probability,RU,un_wpp2024|female|age=003|px
2010-12-31,71.0386,years,RU,un_wpp2024|female|age=004|ex
2010-12-31,0.999427,probability,RU,un_wpp2024|female|age=004|px
2010-12-31,70.0791,years,RU,un_wpp2024|female|age=005|ex
2010-12-31,0.999536,probability,RU,un_wpp2024|female|age=005|px
2010-12-31,69.1114,years,RU,un_wpp2024|female|age=006|ex
2010-12-31,0.999615,probability,RU,un_wpp2024|female|age=006|px
2010-12-31,68.1378,years,RU,un_wpp2024|female|age=007|ex
2010-12-31,0.999657,probability,RU,un_wpp2024|female|age=007|px
2010-12-31,67.161,years,RU,un_wpp2024|female|age=008|ex
2010-12-31,0.999674,probability,RU,un_wpp2024|female|age=008|px
2010-12-31,66.1827,years,RU,un_wpp2024|female|age=009|ex
2010-12-31,0.999685,probability,RU,un_wpp2024|female|age=009|px
2010-12-31,65.2035,years,RU,un_wpp2024|female|age=010|ex
2010-12-31,0.999693,probability,RU,un_wpp2024|female|age=010|px
2010-12-31,64.2233,years,RU,un_wpp2024|female|age=011|ex
2010-12-31,0.999696,probability,RU,un_wpp2024|female|age=011|px
2010-12-31,63.2427,years,RU,un_wpp2024|female|age=012|ex
2010-12-31,0.999689,probability,RU,un_wpp2024|female|age=012|px
2010-12-31,62.2623,years,RU,un_wpp2024|female|age=013|ex
2010-12-31,0.999664,probability,RU,un_wpp2024|female|age=013|px
2010-12-31,61.283,years,RU,un_wpp2024|female|age=014|ex
2010-12-31,0.999619,probability,RU,un_wpp2024|female|age=014|px
2010-12-31,60.3062,years,RU,un_wpp2024|female|age=015|ex
2010-12-31,0.999555,probability,RU,un_wpp2024|female|age=015|px
2010-12-31,59.3328,years,RU,un_wpp2024|female|age=016|ex
2010-12-31,0.999484,probability,RU,un_wpp2024|female|age=016|px
2010-12-31,58.3632,years,RU,un_wpp2024|female|age=017|ex
2010-12-31,0.999412,probability,RU,un_wpp2024|female|age=017|px
2010-12-31,57.3972,years,RU,un_wpp2024|female|age=018|ex
2010-12-31,0.999341,probability,RU,un_wpp2024|female|age=018|px
2010-12-31,56.4347,years,RU,un_wpp2024|female|age=019|ex
2010-12-31,0.999266,probability,RU,un_wpp2024|female|age=019|px
2010-12-31,55.4758,years,RU,un_wpp2024|female|age=020|ex
2010-12-31,0.999185,probability,RU,un_wpp2024|female|age=020|px
2010-12-31,54.5206,years,RU,un_wpp2024|female|age=021|ex
2010-12-31,0.99912,probability,RU,un_wpp2024|female|age=021|px
2010-12-31,53.5682,years,RU,un_wpp2024|female|age=022|ex
2010-12-31,0.999056,probability,RU,un_wpp2024|female|age=022|px
2010-12-31,52.6183,years,RU,un_wpp2024|female|age=023|ex
2010-12-31,0.998992,probability,RU,un_wpp2024|female|age=023|px
2010-12-31,51.6709,years,RU,un_wpp2024|female|age=024|ex
2010-12-31,0.998929,probability,RU,un_wpp2024|female|age=024|px
2010-12-31,50.7257,years,RU,un_wpp2024|female|age=025|ex
2010-12-31,0.998866,probability,RU,un_wpp2024|female|age=025|px
2010-12-31,49.7827,years,RU,un_wpp2024|female|age=026|ex
2010-12-31,0.9988,probability,RU,un_wpp2024|female|age=026|px
2010-12-31,48.8419,years,RU,un_wpp2024|female|age=027|ex
2010-12-31,0.998731,probability,RU,un_wpp2024|female|age=027|px
2010-12-31,47.9033,years,RU,un_wpp2024|female|age=028|ex
2010-12-31,0.998659,probability,RU,un_wpp2024|female|age=028|px
2010-12-31,46.967,years,RU,un_wpp2024|female|age=029|ex
2010-12-31,0.998582,probability,RU,un_wpp2024|female|age=029|px
2010-12-31,46.033,years,RU,un_wpp2024|female|age=030|ex
2010-12-31,0.9985,probability,RU,un_wpp2024|female|age=030|px
2010-12-31,45.1014,years,RU,un_wpp2024|female|age=031|ex
2010-12-31,0.998409,probability,RU,un_wpp2024|female|age=031|px
2010-12-31,44.1725,years,RU,un_wpp2024|female|age=032|ex
2010-12-31,0.998307,probability,RU,un_wpp2024|female|age=032|px
2010-12-31,43.2466,years,RU,un_wpp2024|female|age=033|ex
2010-12-31,0.998188,probability,RU,un_wpp2024|female|age=033|px
2010-12-31,42.3242,years,RU,un_wpp2024|female|age=034|ex
2010-12-31,0.998049,probability,RU,un_wpp2024|female|age=034|px
2010-12-31,41.4059,years,RU,un_wpp2024|female|age=035|ex
2010-12-31,0.997893,probability,RU,un_wpp2024|female|age=035|px
2010-12-31,40.4923,years,RU,un_wpp2024|female|age=036|ex
2010-12-31,0.99772,probability,RU,un_wpp2024|female|age=036|px
2010-12-31,39.5837,years,RU,un_wpp2024|female|age=037|ex
2010-12-31,0.997533,probability,RU,un_wpp2024|female|age=037|px
2010-12-31,38.6803,years,RU,un_wpp2024|female|age=038|ex
2010-12-31,0.997329,probability,RU,un_wpp2024|female|age=038|px
2010-12-31,37.7826,years,RU,un_wpp2024|female|age=039|ex
2010-12-31,0.997107,probability,RU,un_wpp2024|female|age=039|px
2010-12-31,36.8907,years,RU,un_wpp2024|female|age=040|ex
2010-12-31,0.996861,probability,RU,un_wpp2024|female|age=040|px
2010-12-31,36.0053,years,RU,un_wpp2024|female|age=041|ex
2010-12-31,0.996708,probability,RU,un_wpp2024|female|age=041|px
2010-12-31,35.1226,years,RU,un_wpp2024|female|age=042|ex
2010-12-31,0.99653,probability,RU,un_wpp2024|female|age=042|px
2010-12-31,34.2432,years,RU,un_wpp2024|female|age=043|ex
2010-12-31,0.996324,probability,RU,un_wpp2024|female|age=043|px
2010-12-31,33.3677,years,RU,un_wpp2024|female|age=044|ex
2010-12-31,0.996088,probability,RU,un_wpp2024|female|age=044|px
2010-12-31,32.4968,years,RU,un_wpp2024|female|age=045|ex
2010-12-31,0.995826,probability,RU,un_wpp2024|female|age=045|px
2010-12-31,31.6309,years,RU,un_wpp2024|female|age=046|ex
2010-12-31,0.995547,probability,RU,un_wpp2024|female|age=046|px
2010-12-31,30.7701,years,RU,un_wpp2024|female|age=047|ex
2010-12-31,0.995256,probability,RU,un_wpp2024|female|age=047|px
2010-12-31,29.9144,years,RU,un_wpp2024|female|age=048|ex
2010-12-31,0.99495,probability,RU,un_wpp2024|female|age=048|px
2010-12-31,29.0637,years,RU,un_wpp2024|female|age=049|ex
2010-12-31,0.994625,probability,RU,un_wpp2024|female|age=049|px
2010-12-31,28.2181,years,RU,un_wpp2024|female|age=050|ex
2010-12-31,0.994277,probability,RU,un_wpp2024|female|age=050|px
2010-12-31,27.3776,years,RU,un_wpp2024|female|age=051|ex
2010-12-31,0.993904,probability,RU,un_wpp2024|female|age=051|px
2010-12-31,26.5425,years,RU,un_wpp2024|female|age=052|ex
2010-12-31,0.993508,probability,RU,un_wpp2024|female|age=052|px
2010-12-31,25.7127,years,RU,un_wpp2024|female|age=053|ex
2010-12-31,0.993092,probability,RU,un_wpp2024|female|age=053|px
2010-12-31,24.8881,years,RU,un_wpp2024|female|age=054|ex
2010-12-31,0.992655,probability,RU,un_wpp2024|female|age=054|px
2010-12-31,24.0685,years,RU,un_wpp2024|female|age=055|ex
2010-12-31,0.992188,probability,RU,un_wpp2024|female|age=055|px
2010-12-31,23.2541,years,RU,un_wpp2024|female|age=056|ex
2010-12-31,0.991666,probability,RU,un_wpp2024|female|age=056|px
2010-12-31,22.4453,years,RU,un_wpp2024|female|age=057|ex
2010-12-31,0.99108,probability,RU,un_wpp2024|female|age=057|px
2010-12-31,21.6428,years,RU,un_wpp2024|female|age=058|ex
2010-12-31,0.990425,probability,RU,un_wpp2024|female|age=058|px
2010-12-31,20.8472,years,RU,un_wpp2024|female|age=059|ex
2010-12-31,0.989702,probability,RU,un_wpp2024|female|age=059|px
2010-12-31,20.0589,years,RU,un_wpp2024|female|age=060|ex
2010-12-31,0.988903,probability,RU,un_wpp2024|female|age=060|px
2010-12-31,19.2784,years,RU,un_wpp2024|female|age=061|ex
2010-12-31,0.988013,probability,RU,un_wpp2024|female|age=061|px
2010-12-31,18.5063,years,RU,un_wpp2024|female|age=062|ex
2010-12-31,0.987019,probability,RU,un_wpp2024|female|age=062|px
2010-12-31,17.7431,years,RU,un_wpp2024|female|age=063|ex
2010-12-31,0.985902,probability,RU,un_wpp2024|female|age=063|px
2010-12-31,16.9896,years,RU,un_wpp2024|female|age=064|ex
2010-12-31,0.984648,probability,RU,un_wpp2024|female|age=064|px
2010-12-31,16.2467,years,RU,un_wpp2024|female|age=065|ex
2010-12-31,0.983259,probability,RU,un_wpp2024|female|age=065|px
2010-12-31,15.5148,years,RU,un_wpp2024|female|age=066|ex
2010-12-31,0.981712,probability,RU,un_wpp2024|female|age=066|px
2010-12-31,14.7945,years,RU,un_wpp2024|female|age=067|ex
2010-12-31,0.98,probability,RU,un_wpp2024|female|age=067|px
2010-12-31,14.0863,years,RU,un_wpp2024|female|age=068|ex
2010-12-31,0.978098,probability,RU,un_wpp2024|female|age=068|px
2010-12-31,13.3905,years,RU,un_wpp2024|female|age=069|ex
2010-12-31,0.975993,probability,RU,un_wpp2024|female|age=069|px
2010-12-31,12.7076,years,RU,un_wpp2024|female|age=070|ex
2010-12-31,0.973682,probability,RU,un_wpp2024|female|age=070|px
2010-12-31,12.0375,years,RU,un_wpp2024|female|age=071|ex
2010-12-31,0.970555,probability,RU,un_wpp2024|female|age=071|px
2010-12-31,11.3876,years,RU,un_wpp2024|female|age=072|ex
2010-12-31,0.967094,probability,RU,un_wpp2024|female|age=072|px
2010-12-31,10.758,years,RU,un_wpp2024|female|age=073|ex
2010-12-31,0.963282,probability,RU,un_wpp2024|female|age=073|px
2010-12-31,10.149,years,RU,un_wpp2024|female|age=074|ex
2010-12-31,0.959085,probability,RU,un_wpp2024|female|age=074|px
2010-12-31,9.5607,years,RU,un_wpp2024|female|age=075|ex
2010-12-31,0.95446,probability,RU,un_wpp2024|female|age=075|px
2010-12-31,8.993,years,RU,un_wpp2024|female|age=076|ex
2010-12-31,0.949262,probability,RU,un_wpp2024|female|age=076|px
2010-12-31,8.4469,years,RU,un_wpp2024|female|age=077|ex
2010-12-31,0.943392,probability,RU,un_wpp2024|female|age=077|px
2010-12-31,7.9238,years,RU,un_wpp2024|female|age=078|ex
2010-12-31,0.936743,probability,RU,un_wpp2024|female|age=078|px
2010-12-31,7.4251,years,RU,un_wpp2024|female|age=079|ex
2010-12-31,0.929275,probability,RU,un_wpp2024|female|age=079|px
2010-12-31,6.9521,years,RU,un_wpp2024|female|age=080|ex
2010-12-31,0.920218,probability,RU,un_wpp2024|female|age=080|px
2010-12-31,6.5115,years,RU,un_wpp2024|female|age=081|ex
2010-12-31,0.911649,probability,RU,un_wpp2024|female|age=081|px
2010-12-31,6.0941,years,RU,un_wpp2024|female|age=082|ex
2010-12-31,0.902324,probability,RU,un_wpp2024|female|age=082|px
2010-12-31,5.6997,years,RU,un_wpp2024|female|age=083|ex
2010-12-31,0.892211,probability,RU,un_wpp2024|female|age=083|px
2010-12-31,5.3279,years,RU,un_wpp2024|female|age=084|ex
2010-12-31,0.881281,probability,RU,un_wpp2024|female|age=084|px
2010-12-31,4.9783,years,RU,un_wpp2024|female|age=085|ex
2010-12-31,0.869516,probability,RU,un_wpp2024|female|age=085|px
2010-12-31,4.6503,years,RU,un_wpp2024|female|age=086|ex
2010-12-31,0.856906,probability,RU,un_wpp2024|female|age=086|px
2010-12-31,4.3433,years,RU,un_wpp2024|female|age=087|ex
2010-12-31,0.84345,probability,RU,un_wpp2024|female|age=087|px
2010-12-31,4.0567,years,RU,un_wpp2024|female|age=088|ex
2010-12-31,0.829089,probability,RU,un_wpp2024|female|age=088|px
2010-12-31,3.7899,years,RU,un_wpp2024|female|age=089|ex
2010-12-31,0.81383,probability,RU,un_wpp2024|female|age=089|px
2010-12-31,3.5425,years,RU,un_wpp2024|female|age=090|ex
2010-12-31,0.797787,probability,RU,un_wpp2024|female|age=090|px
2010-12-31,3.3136,years,RU,un_wpp2024|female|age=091|ex
2010-12-31,0.780935,probability,RU,un_wpp2024|female|age=091|px
2010-12-31,3.1029,years,RU,un_wpp2024|female|age=092|ex
2010-12-31,0.763536,probability,RU,un_wpp2024|female|age=092|px
2010-12-31,2.909,years,RU,un_wpp2024|female|age=093|ex
2010-12-31,0.745671,probability,RU,un_wpp2024|female|age=093|px
2010-12-31,2.7307,years,RU,un_wpp2024|female|age=094|ex
2010-12-31,0.727372,probability,RU,un_wpp2024|female|age=094|px
2010-12-31,2.5667,years,RU,un_wpp2024|female|age=095|ex
2010-12-31,0.708772,probability,RU,un_wpp2024|female|age=095|px
2010-12-31,2.416,years,RU,un_wpp2024|female|age=096|ex
2010-12-31,0.689735,probability,RU,un_wpp2024|female|age=096|px
2010-12-31,2.2778,years,RU,un_wpp2024|female|age=097|ex
2010-12-31,0.670495,probability,RU,un_wpp2024|female|age=097|px
2010-12-31,2.1515,years,RU,un_wpp2024|female|age=098|ex
2010-12-31,0.651142,probability,RU,un_wpp2024|female|age=098|px
2010-12-31,2.0363,years,RU,un_wpp2024|female|age=099|ex
2010-12-31,0.631795,probability,RU,un_wpp2024|female|age=099|px
2010-12-31,1.9316,years,RU,un_wpp2024|female|age=100|ex
2010-12-31,0,probability,RU,un_wpp2024|female|age=100|px
2011-12-31,75.5643,years,RU,un_wpp2024|female|age=000|ex
2011-12-31,0.993304,probability,RU,un_wpp2024|female|age=000|px
2011-12-31,75.0728,years,RU,un_wpp2024|female|age=001|ex
2011-12-31,0.99932,probability,RU,un_wpp2024|female|age=001|px
2011-12-31,74.1236,years,RU,un_wpp2024|female|age=002|ex
2011-12-31,0.999561,probability,RU,un_wpp2024|female|age=002|px
2011-12-31,73.1559,years,RU,un_wpp2024|female|age=003|ex
2011-12-31,0.999655,probability,RU,un_wpp2024|female|age=003|px
2011-12-31,72.181,years,RU,un_wpp2024|female|age=004|ex
2011-12-31,0.999704,probability,RU,un_wpp2024|female|age=004|px
2011-12-31,71.2022,years,RU,un_wpp2024|female|age=005|ex
2011-12-31,0.999744,probability,RU,un_wpp2024|female|age=005|px
2011-12-31,70.2203,years,RU,un_wpp2024|female|age=006|ex
2011-12-31,0.999772,probability,RU,un_wpp2024|female|age=006|px
2011-12-31,69.2362,years,RU,un_wpp2024|female|age=007|ex
2011-12-31,0.999786,probability,RU,un_wpp2024|female|age=007|px
2011-12-31,68.251,years,RU,un_wpp2024|female|age=008|ex
2011-12-31,0.99979,probability,RU,un_wpp2024|female|age=008|px
2011-12-31,67.2652,years,RU,un_wpp2024|female|age=009|ex
2011-12-31,0.99979,probability,RU,un_wpp2024|female|age=009|px
2011-12-31,66.2793,years,RU,un_wpp2024|female|age=010|ex
2011-12-31,0.999789,probability,RU,un_wpp2024|female|age=010|px
2011-12-31,65.2931,years,RU,un_wpp2024|female|age=011|ex
2011-12-31,0.999787,probability,RU,un_wpp2024|female|age=011|px
2011-12-31,64.307,years,RU,un_wpp2024|female|age=012|ex
2011-12-31,0.999776,probability,RU,un_wpp2024|female|age=012|px
2011-12-31,63.3213,years,RU,un_wpp2024|female|age=013|ex
2011-12-31,0.99975,probability,RU,un_wpp2024|female|age=013|px
2011-12-31,62.337,years,RU,un_wpp2024|female|age=014|ex
2011-12-31,0.999705,probability,RU,un_wpp2024|female|age=014|px
2011-12-31,61.3552,years,RU,un_wpp2024|female|age=015|ex
2011-12-31,0.999642,probability,RU,un_wpp2024|female|age=015|px
2011-12-31,60.377,years,RU,un_wpp2024|female|age=016|ex
2011-12-31,0.999573,probability,RU,un_wpp2024|female|age=016|px
2011-12-31,59.4026,years,RU,un_wpp2024|female|age=017|ex
2011-12-31,0.999503,probability,RU,un_wpp2024|female|age=017|px
2011-12-31,58.4319,years,RU,un_wpp2024|female|age=018|ex
2011-12-31,0.999433,probability,RU,un_wpp2024|female|age=018|px
2011-12-31,57.4647,years,RU,un_wpp2024|female|age=019|ex
2011-12-31,0.999359,probability,RU,un_wpp2024|female|age=019|px
2011-12-31,56.5013,years,RU,un_wpp2024|female|age=020|ex
2011-12-31,0.99928,probability,RU,un_wpp2024|female|age=020|px
2011-12-31,55.5417,years,RU,un_wpp2024|female|age=021|ex
2011-12-31,0.999215,probability,RU,un_wpp2024|female|age=021|px
2011-12-31,54.5849,years,RU,un_wpp2024|female|age=022|ex
2011-12-31,0.999152,probability,RU,un_wpp2024|female|age=022|px
2011-12-31,53.6309,years,RU,un_wpp2024|female|age=023|ex
2011-12-31,0.999093,probability,RU,un_wpp2024|female|age=023|px
2011-12-31,52.6791,years,RU,un_wpp2024|female|age=024|ex
2011-12-31,0.999038,probability,RU,un_wpp2024|female|age=024|px
2011-12-31,51.7293,years,RU,un_wpp2024|female|age=025|ex
2011-12-31,0.998984,probability,RU,un_wpp2024|female|age=025|px
2011-12-31,50.7814,years,RU,un_wpp2024|female|age=026|ex
2011-12-31,0.998926,probability,RU,un_wpp2024|female|age=026|px
2011-12-31,49.8355,years,RU,un_wpp2024|female|age=027|ex
2011-12-31,0.998861,probability,RU,un_wpp2024|female|age=027|px
2011-12-31,48.8918,years,RU,un_wpp2024|female|age=028|ex
2011-12-31,0.99879,probability,RU,un_wpp2024|female|age=028|px
2011-12-31,47.9504,years,RU,un_wpp2024|female|age=029|ex
2011-12-31,0.998715,probability,RU,un_wpp2024|female|age=029|px
2011-12-31,47.0114,years,RU,un_wpp2024|female|age=030|ex
2011-12-31,0.998635,probability,RU,un_wpp2024|female|age=030|px
2011-12-31,46.075,years,RU,un_wpp2024|female|age=031|ex
2011-12-31,0.998546,probability,RU,un_wpp2024|female|age=031|px
2011-12-31,45.1414,years,RU,un_wpp2024|female|age=032|ex
2011-12-31,0.998446,probability,RU,un_wpp2024|female|age=032|px
2011-12-31,44.2108,years,RU,un_wpp2024|female|age=033|ex
2011-12-31,0.998333,probability,RU,un_wpp2024|female|age=033|px
2011-12-31,43.2838,years,RU,un_wpp2024|female|age=034|ex
2011-12-31,0.998207,probability,RU,un_wpp2024|female|age=034|px
2011-12-31,42.3607,years,RU,un_wpp2024|female|age=035|ex
2011-12-31,0.998064,probability,RU,un_wpp2024|female|age=035|px
2011-12-31,41.4418,years,RU,un_wpp2024|female|age=036|ex
2011-12-31,0.997906,probability,RU,un_wpp2024|female|age=036|px
2011-12-31,40.5277,years,RU,un_wpp2024|female|age=037|ex
2011-12-31,0.997732,probability,RU,un_wpp2024|female|age=037|px
2011-12-31,39.6187,years,RU,un_wpp2024|female|age=038|ex
2011-12-31,0.997539,probability,RU,un_wpp2024|female|age=038|px
2011-12-31,38.7153,years,RU,un_wpp2024|female|age=039|ex
2011-12-31,0.997327,probability,RU,un_wpp2024|female|age=039|px
2011-12-31,37.8177,years,RU,un_wpp2024|female|age=040|ex
2011-12-31,0.997091,probability,RU,un_wpp2024|female|age=040|px
2011-12-31,36.9266,years,RU,un_wpp2024|female|age=041|ex
2011-12-31,0.996952,probability,RU,un_wpp2024|female|age=041|px
2011-12-31,36.0379,years,RU,un_wpp2024|female|age=042|ex
2011-12-31,0.996793,probability,RU,un_wpp2024|female|age=042|px
2011-12-31,35.1522,years,RU,un_wpp2024|female|age=043|ex
2011-12-31,0.99661,probability,RU,un_wpp2024|female|age=043|px
2011-12-31,34.2701,years,RU,un_wpp2024|female|age=044|ex
2011-12-31,0.996404,probability,RU,un_wpp2024|female|age=044|px
2011-12-31,33.392,years,RU,un_wpp2024|female|age=045|ex
2011-12-31,0.996176,probability,RU,un_wpp2024|female|age=045|px
2011-12-31,32.5182,years,RU,un_wpp2024|female|age=046|ex
2011-12-31,0.995932,probability,RU,un_wpp2024|female|age=046|px
2011-12-31,31.649,years,RU,un_wpp2024|female|age=047|ex
2011-12-31,0.995674,probability,RU,un_wpp2024|female|age=047|px
2011-12-31,30.7844,years,RU,un_wpp2024|female|age=048|ex
2011-12-31,0.995399,probability,RU,un_wpp2024|female|age=048|px
2011-12-31,29.9243,years,RU,un_wpp2024|female|age=049|ex
2011-12-31,0.995106,probability,RU,un_wpp2024|female|age=049|px
2011-12-31,29.069,years,RU,un_wpp2024|female|age=050|ex
2011-12-31,0.994791,probability,RU,un_wpp2024|female|age=050|px
2011-12-31,28.2187,years,RU,un_wpp2024|female|age=051|ex
2011-12-31,0.994451,probability,RU,un_wpp2024|female|age=051|px
2011-12-31,27.3733,years,RU,un_wpp2024|female|age=052|ex
2011-12-31,0.99409,probability,RU,un_wpp2024|female|age=052|px
2011-12-31,26.5331,years,RU,un_wpp2024|female|age=053|ex
2011-12-31,0.99371,probability,RU,un_wpp2024|female|age=053|px
2011-12-31,25.6979,years,RU,un_wpp2024|female|age=054|ex
2011-12-31,0.993311,probability,RU,un_wpp2024|female|age=054|px
2011-12-31,24.8675,years,RU,un_wpp2024|female|age=055|ex
2011-12-31,0.992883,probability,RU,un_wpp2024|female|age=055|px
2011-12-31,24.0422,years,RU,un_wpp2024|female|age=056|ex
2011-12-31,0.992405,probability,RU,un_wpp2024|female|age=056|px
2011-12-31,23.2224,years,RU,un_wpp2024|female|age=057|ex
2011-12-31,0.991865,probability,RU,un_wpp2024|female|age=057|px
2011-12-31,22.4087,years,RU,un_wpp2024|female|age=058|ex
2011-12-31,0.99126,probability,RU,un_wpp2024|female|age=058|px
2011-12-31,21.6019,years,RU,un_wpp2024|female|age=059|ex
